tag-local-identifier,predicted-location-lat,predicted-location-long
226506,-0.4548922,0.13325764
226530,-0.34051982,0.042883545
234564,0.8245944,-1.0081413
236820,-0.11930758,0.06156774
236820,-0.4437422,0.11812414
226554,-1.042152,1.7795743
236792,-0.91957474,1.0342823
236875,0.09484669,-0.45848662
236861,0.60913044,2.8641114
234441,0.31968305,-0.14104018
236865,0.8965712,-0.2650396
236791,-0.26614082,0.14033155
236834,0.30803046,-0.10086174
226543,-0.6649122,1.0518872
234522,0.99744743,-1.2996216
234512,0.35533005,-0.08682353
234591,-0.012907766,-0.2967773
236800,1.9998071,-1.9652437
226530,-0.38589817,0.038409814
226514,0.933664,-1.1527221
234531,-0.527891,0.38356924
234447,1.0197328,-1.1563078
234468,0.31728214,-0.10036687
226549,-0.8353067,1.1491891
226534,1.2532306,-1.5433828
234451,0.24120137,-0.094353124
236800,2.0092893,-1.966046
236864,0.49369234,0.045204595
234445,-1.2600634,1.1554717
234531,-0.64202195,0.3219568
234453,0.27143818,-0.46340722
234490,0.71812505,-0.68364596
234469,0.04971423,-0.07368962
234480,-2.6523654,1.7405618
234545,1.9387643,-1.9467767
236834,0.32809338,-0.08035935
226520,-0.05441557,-0.24265476
234470,-0.7910689,1.087258
226529,0.29816276,-0.15298752
226517,0.41091478,2.924024
226554,-1.0573151,1.7399627
234489,-2.320061,1.6121699
234556,0.31907654,-0.061565462
234497,-0.54533243,0.2667492
223175,-1.2500808,1.5037354
226529,0.29569766,-0.15574408
234591,0.109730296,-0.39580208
236850,0.48098308,-0.06479217
234511,0.6662591,-0.901188
223175,-1.2509074,1.5090079
234452,0.82183653,-1.0503095
236862,-0.4569387,0.12903559
226549,-0.8039019,1.2181996
234439,-2.251205,1.5757211
234451,0.22133416,-0.12606072
236864,0.5467796,0.07062663
236799,1.7254872,-0.7989158
236820,-0.38986304,0.085587785
226611,-0.7905368,0.33985782
236832,-0.78509915,0.89106953
234447,1.0012283,-1.1380237
234449,1.0065472,-0.10009531
236843,-0.33104825,0.6354119
226506,-0.49750465,0.15657489
226568,0.50039965,-0.6945027
226513,-0.6793012,0.40258276
226520,-0.05352962,-0.23081064
226527,-0.20188072,0.19558041
236841,-0.000531666,0.067863986
234447,0.99587363,-1.1492507
236834,0.28307402,-0.1014112
236811,-0.28595832,0.13063388
236802,0.47298145,-0.7138742
234531,-0.63528824,0.34932506
226524,0.28476706,-0.13287017
234452,0.9407756,-1.2007201
236812,0.70224446,-1.0835093
234447,0.9989683,-1.1659288
236844,-0.178197,0.13742603
234469,0.044509552,-0.08510791
226543,-0.64488155,1.0695454
234556,0.1964122,-0.27143967
226611,-0.7979136,0.36140162
226527,-0.19407068,0.15052728
234512,0.3522545,-0.09743531
236830,-0.38404477,0.094723925
234528,1.2582757,-1.6037287
236830,-0.36587942,0.084150806
226543,-0.6699072,1.0373117
234470,-0.8381981,0.9918908
226549,-0.824908,1.1896747
226611,-0.7961581,0.34946287
226514,0.95915705,-1.162431
234488,0.4711647,-0.6322856
234445,-1.3770387,1.2830797
234449,0.9696422,-0.14193308
236869,-0.71514726,0.34539926
223151,-0.66051275,1.2680988
226549,-0.79241985,1.1959265
226517,0.41414082,2.929267
234480,-2.6665301,1.744728
226549,-0.807633,1.2076365
234475,0.2075384,-0.069979265
236862,-0.43083963,0.11368373
234542,-0.5162646,0.17894746
236862,-0.46582854,0.13539185
234472,-0.3569259,0.113502964
236816,-0.7642144,0.3152889
234442,-0.15857275,0.13451268
236864,0.51993346,0.07539864
226529,0.3145156,-0.16142742
236875,0.12973794,-0.48223835
226520,-0.10154558,-0.21757402
234489,-2.2775738,1.493708
236792,-0.96599525,0.9676472
226532,-0.319615,0.012908295
234542,-0.70946175,0.31521064
236800,1.9437044,-1.8870182
236845,-0.33015043,0.025497064
236843,-0.30793712,0.6612997
236858,0.34398916,-0.08963437
234468,0.29527926,-0.107266515
236812,0.713112,-1.1126246
234542,-0.6838197,0.29563087
234470,-0.81868243,1.0164527
234522,0.93349487,-1.2123482
236800,1.9502914,-1.9118892
236869,-0.726057,0.35927904
234542,-0.6942648,0.30571187
226514,0.9772963,-1.1548357
234475,0.16220564,-0.04271946
234469,-0.05340127,-0.030514047
236875,0.11508194,-0.48062408
236820,-0.42679906,0.096947074
236856,-0.2461069,0.120971516
226568,0.47167552,-0.6139742
234488,0.49380183,-0.68262017
236830,-0.3788844,0.06912196
226534,1.235316,-1.5553541
234511,0.23098248,-0.24266462
226534,1.1962829,-1.5031494
226532,-0.37624067,0.065463334
234528,1.2582481,-1.5991975
236826,3.934676,-3.8249307
236800,1.9114487,-1.8577133
236845,-0.27169913,0.027359381
234447,0.99453264,-1.1698543
236843,-0.37043437,0.594332
234511,0.22051394,-0.23101376
236791,-0.28804904,0.10810901
236803,0.7483983,-0.8307029
226514,0.9587566,-1.1300377
234468,0.260861,-0.122382
236803,0.78920865,-0.88547057
236885,-0.35228378,0.09690906
236843,-0.432579,0.5873898
236799,1.717824,-0.8503505
234472,-0.32101008,0.0868735
226529,0.3048277,-0.15853783
236834,0.3023228,-0.10099457
234452,0.89859945,-1.1580908
234547,0.27836394,-0.01663357
236875,0.09599864,-0.45628345
223122,0.35428149,-0.025016002
236837,-0.6699051,0.29730564
234442,-0.23481515,0.17560734
234453,0.3184742,-0.4886139
226530,-0.33775893,0.040467367
234511,0.6836669,-0.9291534
236837,-0.5669061,0.84707
234470,-0.78900594,1.0680223
234542,-0.68688387,0.30062455
236818,1.0083445,0.23060654
234541,0.4666217,-0.57435626
234480,-2.6291459,1.7115731
236865,0.9346418,-0.1808009
226568,0.47372276,-0.6647506
234488,0.47950935,-0.6616796
236792,-0.92785317,1.010589
236875,0.11624225,-0.4446574
236864,0.54294395,0.07760641
234470,-0.8054004,1.096735
236875,0.13819653,-0.48268485
236885,-0.3295764,0.13842519
236844,-0.12375369,0.12983552
234488,0.46592683,-0.6588211
226549,-0.810868,1.1910033
234486,-2.4577463,1.5608629
234451,0.24921727,-0.11900755
236858,0.30953223,-0.09940192
226513,-0.70346004,0.41721886
236794,0.101826034,-0.44745302
226568,0.47576773,-0.5841492
226534,1.2117146,-1.5014648
226540,-0.3443644,0.022219181
234490,0.7164647,-0.7040807
223175,-1.2567943,1.4727961
236889,-0.46220258,0.13224778
234537,-0.5014797,0.33996958
234497,-0.6586529,0.2905755
226517,0.41022247,2.9264407
226549,-0.7930452,1.143618
236812,0.7286224,-1.1509696
234591,0.06603343,-0.34234685
226582,0.9241093,-1.1992882
226540,-0.35083273,0.021086574
234475,0.16069803,-0.071349785
226506,-0.4589076,0.13045748
234547,0.26369995,-0.050066106
234488,0.45532793,-0.6479565
234486,-2.5292363,1.6306998
234445,-1.3686968,1.2821683
236794,0.06973941,-0.43011665
236843,-0.36575872,0.61990106
234522,0.98430306,-1.2899293
234542,-0.7039079,0.3080998
234486,-2.512492,1.6145281
226530,-0.3180331,0.0302196
236845,-0.35370845,0.045833066
234511,0.66269535,-0.9102851
236865,0.9668489,-0.19080251
236830,-0.4007343,0.08416374
234541,0.4538005,-0.579568
226529,0.31123376,-0.16734643
234531,-0.6017001,0.3448863
234509,0.42652315,-0.35566348
236841,-0.13836083,0.05540864
236861,0.60297245,2.8806438
236800,1.9546864,-1.9334427
223151,-0.68613666,1.2947296
234469,0.0704722,-0.08277829
226582,0.92853326,-1.206924
236830,-0.4030158,0.084342316
236845,-0.3842163,0.067212746
236791,-0.30389094,0.09180193
236832,-0.8190489,0.93615544
234556,0.19924027,-0.2715668
234591,0.10843166,-0.42604077
234528,1.2762494,-1.6250478
234547,0.24495977,-0.028120227
236856,-0.2031233,0.15834261
234452,1.178124,-1.5278064
234490,0.70407444,-0.66054296
234472,-0.35914472,0.07018517
226513,-0.6358574,0.45113176
236845,-0.30093718,0.003809452
234441,0.2725829,-0.17101638
226524,0.27947196,-0.15365502
236816,-0.76197594,0.31792337
236861,0.5976042,2.8754447
236799,1.6986215,-0.8392782
234480,-2.6260593,1.7091483
234564,0.80363494,-1.0310005
226527,-0.19659978,0.19157137
234468,0.29683912,-0.1075947
236861,0.6029263,2.8722215
223122,0.32307345,-0.051995106
226514,0.98804563,-1.1686374
234575,0.36517388,-0.35308808
234488,0.45666766,-0.67798793
234470,-0.7640852,1.0875915
234469,0.106754385,-0.089418
223175,-1.2158276,1.5407254
236830,-0.38912034,0.08328928
236869,-0.650176,0.44438767
234545,1.93259,-1.926788
234547,0.28536126,-0.02070696
236889,-0.48754382,0.14066388
236816,-0.7822396,0.3374881
236832,-0.77815425,0.9203583
236811,-0.27163962,0.15192957
234564,0.8339842,-1.0085443
234447,0.9933364,-1.146686
234469,0.026898853,-0.10668643
234556,0.18251586,-0.25051534
223175,-1.295606,1.5005642
236889,-0.47988167,0.1340564
234475,0.16513139,-0.088514954
234480,-2.6362143,1.7313098
226514,0.96577233,-1.1445287
236803,0.76541525,-0.871096
236872,-0.02846717,-0.11873339
226527,-0.2036578,0.18298085
236872,0.034475483,-0.08008387
234445,-1.2500701,1.1570853
234490,0.71708447,-0.70075077
234472,-0.34040916,0.09131195
226506,-0.44337484,0.1376924
226568,0.46741825,-0.6513651
236820,-0.43095613,0.12081221
226530,-0.34286258,0.032993168
234575,0.31591707,-0.090914845
234470,-0.7924745,1.040238
226568,0.5036602,-0.6660867
234512,0.32695532,-0.1229268
236865,0.94668025,-0.154212
236802,0.51956,-0.7642821
236803,0.7698105,-0.89821076
236864,0.5143948,0.055422693
234442,-0.19154686,0.20735313
234475,0.14189214,-0.05837812
236802,0.5053279,-0.7539996
236862,-0.4544196,0.12939297
234591,0.13969553,-0.42158085
226540,-0.35830203,0.014834136
236841,-0.16119555,0.05148898
234542,-0.68754435,0.30055296
226521,-2.850509,2.2897274
234470,-0.81267244,1.0395147
236818,1.0046325,0.21144049
226582,0.91833717,-1.1864834
236843,-0.34528378,0.66079104
234490,0.7113864,-0.7843274
234541,0.48170346,-0.6067475
236889,-0.43353832,0.112390384
236794,0.087680705,-0.43509328
234488,0.46225512,-0.6346188
234445,-1.2871939,1.141219
236872,0.046731524,-0.08662312
234472,-0.3638149,0.08487244
236837,-0.82052255,0.69292855
236889,-0.4309839,0.11544089
234449,1.0018437,-0.07568705
234468,0.29625875,-0.112594806
236816,-0.7730655,0.3330655
236830,-0.39856005,0.086397246
234441,0.30793804,-0.14285947
234575,0.35732943,-0.41812235
236843,-0.3245416,0.59709096
236800,1.937577,-1.8751578
236800,1.9581149,-1.922549
234528,1.261173,-1.6046888
236816,-0.8039833,0.36250252
234541,0.48850924,-0.6463499
226526,-0.26147896,0.21807723
234468,0.2730138,-0.12460117
236816,-0.7699203,0.32440895
236830,-0.39085183,0.07240914
236837,-0.5805193,0.83735377
236794,0.111604,-0.44522017
236856,-0.2565323,0.073652
226513,-0.9766474,0.6492083
236875,0.0956328,-0.46271837
236803,0.7755921,-0.88997674
236802,0.51416904,-0.76600635
236803,0.751145,-0.9228219
236803,0.78142947,-0.8955354
236862,-0.42871237,0.112578586
234545,1.9177387,-1.9174417
223122,0.34801883,-0.030766733
236841,-0.1414701,0.060848758
236889,-0.45302814,0.11986722
234511,0.6971306,-0.9348084
236845,-0.31237105,0.014376536
226549,-0.8313617,1.1970954
236820,-0.40824777,0.09947859
236794,0.10035332,-0.4516927
223151,-0.6495703,1.282741
226514,0.9318591,-1.1383559
234445,-1.3769231,1.2576915
226520,-0.08436609,-0.2295293
226526,-0.2442413,0.22828372
236875,0.09900666,-0.4818766
234472,-0.3539606,0.096524045
236845,-0.29459974,0.014274508
236812,0.70132107,-1.0932131
226530,-0.3551641,0.03705336
234470,-0.8082789,1.0713083
226506,-0.44172788,0.12983619
234468,0.3467329,-0.10504842
234469,0.0939016,-0.101527974
226549,-0.8075208,1.1769341
236875,0.07975712,-0.4397387
236850,0.43683368,-0.03532701
234490,0.6974676,-0.68043625
234468,0.23713338,-0.15507631
236818,1.0703447,0.24101324
234472,-0.30983835,0.09485461
236803,0.7604826,-0.87824094
236856,-0.2819638,0.058262646
226529,0.2999286,-0.15445064
234452,0.9063371,-1.1459918
236791,-0.31230932,0.062272906
226520,-0.09955194,-0.21209109
234480,-2.6132407,1.6991781
236837,-0.69469124,0.30129027
234528,1.2720127,-1.6346308
236820,-0.44369406,0.12070243
226521,-2.8371983,2.2590144
234545,1.8993123,-1.8661261
226582,0.8808294,-1.1696332
236844,-0.12815027,0.14813711
236812,0.69394845,-1.1071249
234441,0.32363307,-0.15369847
223122,0.3059724,-0.06897521
236846,0.89315087,-1.171977
236845,-0.2989772,0.0060234964
236843,-0.34659162,0.5949501
234445,-1.3230654,1.2829968
226517,0.4338349,2.9339714
226568,0.4983613,-0.70135087
236861,0.59241027,2.8721333
236800,1.9520831,-1.9289433
234480,-2.6510794,1.7398244
236818,1.0521177,0.23273332
236843,-0.32814765,0.60413736
234453,0.3355164,-0.46223468
234439,-2.2261305,1.5495669
226527,-0.19427422,0.15589316
236818,0.9860596,0.22219841
234528,1.2485855,-1.595328
234542,-0.44393557,0.121756
236791,-0.36001155,0.073746994
236820,-0.43226206,0.10778551
234469,0.09869122,-0.09246883
226543,-0.6902194,1.0076499
223151,-1.834969,1.4027861
234449,0.9636765,-0.12029834
234469,0.09879812,-0.09197995
234451,0.24227205,-0.12937297
234512,0.3469134,-0.09037526
226530,-0.3519858,0.050064966
234497,-0.6416796,0.32025933
234522,0.9026689,-1.1741414
234470,-0.8382721,1.0261155
226527,-0.18547788,0.20004548
234447,0.93569523,-1.15338
236841,-0.15530077,0.05211042
236858,0.30413973,-0.104941145
236841,-0.087181985,0.08161099
236834,0.3037377,-0.11778705
234545,1.9332533,-1.9343532
234468,0.30965886,-0.11061546
226514,0.9188897,-1.1249266
234475,0.20362622,-0.07575532
234441,0.32260108,-0.12564947
236858,0.29075164,-0.11244082
234556,0.19112939,-0.26193184
236850,0.4832608,-0.05639811
236794,0.13358483,-0.4483791
236872,-0.07907758,-0.041417666
226549,-0.7983047,1.1738292
236794,0.10140077,-0.4482916
223122,0.29419106,-0.04235781
226568,0.47038496,-0.64939386
234472,-0.32455635,0.12775762
234451,0.27174556,-0.08664559
236844,-0.117611215,0.14048241
234442,-0.2045001,0.18477757
234441,0.3202243,-0.13372023
236816,-0.79511106,0.34960616
236850,0.4461165,-0.060970016
234472,-0.32424536,0.09008713
236845,-0.3403418,0.024478674
234497,-0.5562444,0.25250804
223122,0.3527435,-0.05752268
236885,-0.364229,0.0856498
226513,-0.86647266,0.5172015
234512,0.33031657,-0.08288995
234564,0.8188738,-1.0203936
234511,0.23467964,-0.18983358
234486,-2.5263007,1.6456293
234591,0.12979311,-0.42629957
234512,0.34294486,-0.09459406
236889,-0.4675602,0.13745175
234475,0.1529823,-0.05824392
236799,1.718557,-0.8330013
234452,1.104986,-1.4488591
226520,-0.08190392,-0.23144057
236844,-0.16586377,0.07676394
226520,-0.058712043,-0.23428129
226534,1.2412323,-1.5387074
226526,-0.22438398,0.20195042
226524,0.23418778,-0.14334588
236802,0.469751,-0.7334272
234469,0.060230754,-0.09572241
236865,0.9546154,-0.15568613
236841,-0.15868902,0.059357762
236826,3.939129,-3.823896
236802,0.50838,-0.7343123
234591,0.10524651,-0.3964131
236811,-0.30756217,0.14164506
234531,-0.636186,0.34795547
234472,-0.33648843,0.09534164
226554,-1.1115367,1.6815859
226514,0.93723065,-1.1475321
234469,0.044197924,-0.11032451
226506,-0.47163653,0.14646737
236844,-0.1490674,0.13780825
236818,1.0111023,0.24625029
234564,0.82386905,-1.0307639
236875,0.13249058,-0.48212224
236865,0.9676483,-0.20162718
223122,0.30523202,-0.024942793
236820,-0.41902938,0.1076688
236885,-0.3770271,0.098572135
236875,0.1012022,-0.46925133
234475,0.15882838,-0.063696235
236856,-0.23631167,0.100788966
234537,-0.4905269,0.33554792
236875,0.09213322,-0.46069777
236837,-0.7176948,0.3314249
226582,0.8727804,-1.1637717
236844,-0.19631015,0.11257906
236820,-0.43243092,0.11949994
236850,0.42869323,-0.087443106
234547,0.2730809,-0.050550617
236845,-0.29802805,-0.00049652904
236843,-0.31325215,0.6670886
236872,-0.0526419,-0.03591942
236832,-0.75740325,0.9079077
234522,0.89903253,-1.198064
236844,-0.0841407,0.042498246
226582,0.93334144,-1.2105774
234468,0.31857818,-0.13196228
226520,-0.12306842,-0.16880555
236803,0.79013675,-0.8786165
236818,1.0178227,0.22048156
236799,1.7031169,-0.8580532
226521,-2.8579466,2.2980924
234470,-0.8304674,1.0413038
234472,-0.36739728,0.07162362
236845,-0.3260951,0.022401243
234547,0.25849092,-0.06447458
223175,-1.2838213,1.5009915
234537,-0.49691984,0.28763592
236802,0.4640932,-0.7085519
236794,0.11000394,-0.4294632
236844,-0.1454088,0.103419885
226529,0.29940492,-0.14517511
234468,0.30755377,-0.10131231
226514,0.9280049,-1.1348466
236856,-0.2624138,0.10880031
226543,-0.6704171,1.0174807
236856,-0.23631942,0.1071354
226540,-0.36555782,0.038851187
226582,0.9457627,-1.2197388
236803,0.788821,-0.87373734
226549,-0.8548091,1.1884658
226520,-0.06427489,-0.26392028
234511,0.6881363,-0.9369624
236856,-0.28231445,0.059666842
236830,-0.35559756,0.06340806
236799,1.727812,-0.8229977
234480,-2.632814,1.716379
234451,0.2510746,-0.09635911
236869,-0.6135284,0.46042132
234449,0.99111134,-0.12671648
234442,-0.17515281,0.19833757
226530,-0.31899732,0.03234352
234564,0.8318067,-1.0126973
234475,0.12940705,-0.0664496
234449,0.9876161,-0.11721082
236843,-0.37937105,0.6236434
236834,0.33641458,-0.08968313
236858,0.2917893,-0.11566496
236858,0.32492226,-0.091721825
234497,-0.54586816,0.21768461
236830,-0.3675829,0.06961095
236830,-0.3576293,0.056340635
236885,-0.39749002,0.10062705
226517,0.43615466,2.9283516
236832,-0.082451634,0.7192907
234575,0.27934647,-0.15078136
236832,-0.78418094,0.8988513
236862,-0.44877195,0.11969294
234537,-0.4962633,0.35677516
234475,0.15112281,-0.073793
236826,3.934312,-3.823318
234542,-0.699647,0.31213623
223122,0.31983644,-0.03710538
234497,-0.5444282,0.21304621
226520,-0.027449377,-0.23928136
226521,-2.8053854,2.2211442
234441,0.32503244,-0.14926063
236832,-0.15818745,0.62785435
236820,-0.43808487,0.11148588
234442,-0.17349058,0.14921911
226529,0.31029642,-0.15763396
234490,0.6950359,-0.7606328
236889,-0.42788553,0.11104524
234488,0.4471838,-0.67165065
236885,-0.36045444,0.08989124
234468,0.22712585,-0.17534435
236843,-0.33922848,0.573001
226529,0.30243343,-0.15779823
236850,0.49358922,-0.014653362
226517,0.42942965,2.931622
236862,-0.44046435,0.14890923
223151,-1.756033,1.4178044
226524,0.24441507,-0.1311284
234468,0.32275534,-0.10396342
236818,1.0551894,0.23217045
226554,-1.0496628,1.7054219
236869,-0.6603763,0.4302827
234486,-2.4894755,1.6036752
234480,-2.6308556,1.7150149
226520,-0.111396484,-0.21176176
226527,-0.19892931,0.140063
234537,-0.5019989,0.30404317
236865,0.96276754,-0.18744533
236841,0.028226368,0.012310922
234441,0.2982008,-0.1560222
234541,0.4761476,-0.63458675
226582,0.9181698,-1.2146317
236889,-0.58337075,0.21601607
236875,0.07883493,-0.43121493
234449,0.9984825,-0.063735455
236843,-0.3455329,0.5987694
234470,-0.7962167,1.0531642
236816,-0.8015649,0.35062075
236861,0.59362644,2.867412
234469,0.09800836,-0.11086274
234441,0.34711766,-0.12693635
236802,0.48305076,-0.7336445
226526,-0.20222142,0.2356921
236800,1.9450858,-1.8528557
234472,-0.30976707,0.11535266
234511,0.22202161,-0.20427781
236803,0.7381336,-0.85437036
236862,-0.4781126,0.13948162
236843,-0.35673884,0.632525
226540,-0.35670912,0.03028825
226526,-0.19460654,0.24107052
234488,0.47241604,-0.6907536
226534,1.2241545,-1.5164427
236862,-0.42606145,0.11220582
234468,0.31162018,-0.10908507
234452,1.0909727,-1.4197477
226520,-0.07270203,-0.24159347
234490,0.7079422,-0.7673354
234470,-0.81958705,1.000547
234449,1.0119033,-0.10404466
234547,0.2940027,-0.0061830953
236864,0.52220726,0.06103374
236843,-0.38189757,0.5823688
226532,-0.40006316,0.06507154
236872,-0.12381409,-0.015911698
234452,0.8094813,-1.0465925
234511,0.22191656,-0.25625765
236826,3.9280488,-3.8137913
236861,0.5842774,2.871233
226520,-0.11129175,-0.19516289
236832,-0.11440361,0.6330957
236856,-0.27410704,0.0801685
234497,-0.62796444,0.32171828
223175,-1.2893733,1.5223011
236869,-0.64354223,0.42728633
236812,0.7391345,-1.1389145
236812,0.7291372,-1.096153
236826,3.912676,-3.8052788
236845,-0.3336985,0.036095142
236872,-0.0008876547,-0.055650868
234542,-0.6880416,0.30540758
234475,0.11271601,-0.0777289
226534,1.2602638,-1.5751714
236864,0.51935977,0.051083744
234512,0.33450234,-0.099854544
234449,1.0023327,-0.0916168
234442,-0.2915671,0.14936884
236816,-0.79808116,0.35037023
234480,-2.6159995,1.7138706
236841,-0.098807275,0.05386533
234472,-0.369235,0.06960209
236875,0.11163502,-0.46440572
236816,-0.77802795,0.33819842
236826,3.928755,-3.818004
234480,-2.6153994,1.7106739
226532,-0.31057328,0.0032560676
234556,0.20239618,-0.21041337
234445,-1.341272,1.2383
234449,0.9860137,-0.10071379
236858,0.3226088,-0.11316124
234575,0.36773723,-0.48268777
234488,0.47809452,-0.6184699
226534,1.2232227,-1.5263126
236865,0.92812735,-0.21519297
226527,-0.18490493,0.16283543
234512,0.35974735,-0.076257035
234453,0.25483423,-0.37160468
223122,0.3345039,-0.027214825
236843,-0.36789265,0.5887837
223175,-1.2443253,1.4441816
234470,-0.7863838,1.0930494
234480,-2.6107008,1.7004949
236811,-0.30848646,0.15603812
234511,0.21503848,-0.24253249
236820,-0.38806245,0.114868954
234486,-2.5032408,1.6225959
234469,0.058393262,-0.097745806
226582,0.9155038,-1.2236943
236791,-0.30796966,0.089111075
234490,0.73187095,-0.765892
234472,-0.326694,0.10764681
234522,0.88148826,-1.1911387
226611,-0.79162246,0.35237736
234445,-1.256809,1.1755644
234575,0.2982961,-0.16135517
236818,1.07178,0.2535594
236832,-0.8001392,0.8834074
236872,0.051418997,-0.09974298
226549,-0.84029996,1.1887062
234439,-2.3099132,1.5684878
226514,0.9383107,-1.1398536
234452,1.1030248,-1.4054139
234556,0.17694992,-0.27154332
236858,0.31989896,-0.06643158
236811,-0.24438256,0.21641801
234547,0.31720284,-0.035751775
236802,0.49930328,-0.72157943
236826,3.9313705,-3.8195822
234452,0.8349125,-1.0670395
234451,0.24499765,-0.11549389
236843,-0.3982266,0.5994812
234531,-0.47563815,0.35866117
236858,0.27686203,-0.111513525
236845,-0.36758608,0.059900433
226513,-0.81704813,0.6171006
236885,-0.37889287,0.12649088
226524,0.2801997,-0.08530918
236830,-0.35879916,0.07264897
234547,0.28558445,-0.0520958
236865,0.93137103,-0.13159153
234541,0.44952768,-0.5762695
234556,0.20807952,-0.27953887
236869,-0.66682833,0.42532682
234469,0.116166435,-0.11529882
236865,0.9649218,-0.20025718
234447,0.9846454,-1.1301166
234547,0.30317217,-0.041155934
236889,-0.47797284,0.14460875
226532,-0.30997008,0.0093191415
236816,-0.7764992,0.3410051
234522,0.8845969,-1.1732093
226611,-0.7888574,0.34824812
234537,-0.5114139,0.3213014
236856,-0.2934997,0.09033696
236830,-0.3835389,0.06596072
226527,-0.20880541,0.16185893
226532,-0.3088562,0.019546136
226568,0.5001894,-0.6591803
236861,0.607066,2.876683
226611,-0.7918087,0.3495044
226517,0.42604214,2.9298282
236841,-0.090247095,0.088395834
236800,1.9526341,-1.8958116
236872,-0.14626639,-0.01730688
236865,0.94773203,-0.18143812
236850,0.44040638,-0.05165744
236841,-0.06572453,0.071370676
223175,-1.2257825,1.4964181
236799,1.7116573,-0.8335092
236850,0.45368612,-0.05674496
234480,-2.6763313,1.7965438
236794,0.11131912,-0.45533657
236861,0.59376013,2.8628125
236816,-0.79845583,0.3408535
236820,-0.4087557,0.102577284
234489,-2.3352454,1.5440471
234469,0.026396088,-0.11701766
234453,0.2577849,-0.36535537
234537,-0.51194733,0.2591589
236799,1.7128904,-0.8087092
226543,-0.70062196,0.9936615
236791,-0.36167976,0.06574166
234497,-0.6073873,0.39646137
234441,0.33026266,-0.14644772
226543,-0.66964865,1.009525
236811,-0.24660927,0.19944324
236837,-0.65183485,0.7743616
226534,1.2321105,-1.5338818
234556,0.18562222,-0.28294656
236856,-0.26321292,0.068931
236799,1.7079482,-0.8702971
226529,0.30415732,-0.1508529
236799,1.7136075,-0.8652295
234488,0.4647208,-0.6364667
226506,-0.49686626,0.16056193
223151,-0.69961846,1.2572005
234452,1.1417679,-1.4749128
234545,1.8716735,-1.8330737
234472,-0.36093724,0.06420599
226517,0.4062668,2.9263496
234488,0.47629339,-0.6522099
226568,0.48656535,-0.7014631
234486,-2.4910672,1.597459
236841,-0.13010533,0.060849994
234473,-0.8409647,0.9162954
234442,-0.21620129,0.20345701
223122,0.31380284,-0.03144651
226524,0.23939738,-0.16008624
226524,0.25113237,-0.12959895
234447,0.98212534,-1.1444627
236834,0.31430334,-0.07071911
236820,-0.3970728,0.14003073
226513,-0.67306477,0.4206252
234439,-2.2699842,1.51305
226530,-0.3572885,0.03883259
234475,0.08733875,-0.096500665
234449,0.9949822,-0.1490215
236799,1.7198756,-0.8915292
236791,-0.34325656,0.04834327
223175,-1.2836225,1.4793643
226549,-0.8217758,1.1808492
234472,-0.35215703,0.075133115
236841,-0.038482636,0.107057646
234447,0.803325,-0.9347788
236803,0.72368723,-0.8218194
236846,0.9154776,-1.1861901
236845,-0.32055092,0.02143313
226549,-0.8175687,1.211619
236837,-0.58076596,0.9184426
234541,0.48509663,-0.6142572
234469,0.06302204,-0.08931823
226506,-0.45049003,0.12929325
226520,-0.074081525,-0.22007768
236802,0.49786013,-0.74903226
234488,0.45822108,-0.6143663
234488,0.4811961,-0.6163486
226521,-2.8368106,2.227313
226506,-0.44718134,0.1384479
234564,0.8090065,-1.0204681
234522,0.88336545,-1.1708459
226534,1.2187026,-1.5143393
236845,-0.34845206,0.04484579
226554,-1.1038945,1.7427868
234537,-0.51337665,0.27612352
226529,0.30414525,-0.15812638
236794,0.084302016,-0.4225973
234468,0.31990227,-0.13545921
236885,-0.38954556,0.09764582
234469,0.09669136,-0.08925175
236845,-0.29435495,0.019891694
226534,1.2480876,-1.5452374
234489,-2.344152,1.5634269
236846,0.8811328,-1.155245
234441,0.33724263,-0.118223906
226549,-0.82538795,1.1657687
236799,1.6990805,-0.83245134
234451,0.28585732,-0.10640111
234486,-2.503573,1.6069658
234472,-0.30489597,0.085646704
236816,-0.78665084,0.33130854
236826,3.8867514,-3.7855866
234451,0.28054458,-0.111221924
234451,0.27661353,-0.11875889
236885,-0.33811614,0.12357654
236811,-0.27071944,0.1633978
226540,-0.3317668,0.0015523434
236830,-0.3813294,0.071030244
236811,-0.2918027,0.11335741
236832,-0.16017614,0.60152626
234472,-0.36980635,0.08665545
234468,0.29021284,-0.12973568
234472,-0.35365832,0.08278842
226532,-0.36759967,0.04825501
234445,-1.2621634,1.1559777
226521,-2.8323991,2.2118382
234469,0.05659794,-0.09682533
234472,-0.35363698,0.062002584
236811,-0.2688549,0.1386228
226582,0.9163683,-1.1853917
236869,-0.6682752,0.36122894
226513,-0.68378437,0.44049692
236869,-0.62234896,0.45311838
226611,-0.7299694,0.31543553
234545,1.8710529,-1.8476996
226520,-0.08213031,-0.24105188
226527,-0.2449106,0.14244752
236844,-0.15578628,0.09049836
223175,-1.2303348,1.503494
223122,0.31065017,-0.06370652
234545,1.9793406,-1.9889468
236792,-0.9215516,1.0833222
234531,-0.44651777,0.32528734
236865,0.9391504,-0.24918404
226520,-0.04929743,-0.26762605
236889,-0.31529364,0.08946405
226517,0.42114908,2.9358552
226530,-0.35748234,0.040965185
